Content Area,Standard Identifier,Grade Range,Min Grade,Max Grade,Discipline,Subdiscipline,Artistic Process,Anchor Standard,Description
Arts,Adv.MU:T.Cr1,Advanced,9,12,Music,Technology,Creating,1: Generate and conceptualize artistic ideas and work,"Enduring Understanding: The creative ideas, concepts, and feelings that influence musicians' work emerge from a variety of sources.
Essential Question(s): How do musicians generate creative ideas?
Process Component(s): Imagine

Performance Standard(s):
Generate melodic, rhythmic, and harmonic ideas for compositions and improvisations that incorporate digital tools, digital resources, and digital systems."
Arts,Prof.MU:T.Cr2,Proficient,9,12,Music,Technology,Creating,2: Organize and develop artistic ideas and work,"Enduring Understanding: Musicians' creative choices are influenced by their expertise, context, and expressive intent.
Essential Question(s): How do musicians make creative decisions?
Process Component(s): Plan and Make

Performance Standard(s):
Select melodic, rhythmic, and harmonic ideas to develop into a larger work using digital tools and digital resources."
Arts,Acc.MU:T.Cr2,Accomplished,9,12,Music,Technology,Creating,2: Organize and develop artistic ideas and work,"Enduring Understanding: Musicians' creative choices are influenced by their expertise, context, and expressive intent.
Essential Question(s): How do musicians make creative decisions?
Process Component(s): Plan and Make

Performance Standard(s):
Select melodic, rhythmic, and harmonic ideas to develop into a larger work that exhibits unity and variety using digital and analog tools."
Arts,Adv.MU:T.Cr2,Advanced,9,12,Music,Technology,Creating,2: Organize and develop artistic ideas and work,"Enduring Understanding: Musicians' creative choices are influenced by their expertise, context, and expressive intent.
Essential Question(s): How do musicians make creative decisions?
Process Component(s): Plan and Make

Performance Standard(s):
Select, develop, and organize multiple melodic, rhythmic and harmonic ideas to develop into a larger work that exhibits unity, variety, complexity, and coherence using digital and analog tools, resources, and systems."
Arts,Prof.MU:T.Cr3.1,Proficient,9,12,Music,Technology,Creating,3: Refine and complete artistic work,"Enduring Understanding: 3.1 Musicians evaluate, and refine their work through openness to new ideas, persistence, and the application of appropriate criteria.
Essential Question(s): How do musicians improve the quality of their creative work?
Process Component(s): Evaluate and Refine

Performance Standard(s):
Drawing on feedback from teachers and peers, develop and implement strategies to improve and refine the technical and expressive aspects of draft compositions and improvisations."
Arts,Acc.MU:T.Cr3.1,Accomplished,9,12,Music,Technology,Creating,3: Refine and complete artistic work,"Enduring Understanding: 3.1 Musicians evaluate, and refine their work through openness to new ideas, persistence, and the application of appropriate criteria.
Essential Question(s): How do musicians improve the quality of their creative work?
Process Component(s): Evaluate and Refine

Performance Standard(s):
Develop and implement varied strategies to improve and refine the technical and expressive aspects of draft compositions and improvisations."
Arts,Adv.MU:T.Cr3.1,Advanced,9,12,Music,Technology,Creating,3: Refine and complete artistic work,"Enduring Understanding: 3.1 Musicians evaluate, and refine their work through openness to new ideas, persistence, and the application of appropriate criteria.
Essential Question(s): How do musicians improve the quality of their creative work?
Process Component(s): Evaluate and Refine

Performance Standard(s):
Develop and implement varied strategies and apply appropriate criteria to improve and refine the technical and expressive aspects of draft compositions and improvisations."
Arts,Prof.MU:T.Cr3.2,Proficient,9,12,Music,Technology,Creating,3: Refine and complete artistic work,"Enduring Understanding: 3.2 Musicians' presentation of creative work is the culmination of a process of creation and communication.
Essential Question(s): When is creative work ready to share?
Process Component(s): Present

Performance Standard(s):
Share compositions or improvisations that demonstrate musical and technological craftsmanship, using teacher-provided digital tools and resources in developing and organizing musical ideas."
Arts,Acc.MU:T.Cr3.2,Accomplished,9,12,Music,Technology,Creating,3: Refine and complete artistic work,"Enduring Understanding: 3.2 Musicians' presentation of creative work is the culmination of a process of creation and communication.
Essential Question(s): When is creative work ready to share?
Process Component(s): Present

Performance Standard(s):
Share compositions and improvisations that demonstrate musical and technological craftsmanship, using teacher-provided or personally-selected digital and analog tools and resources in developing and organizing musical ideas."
Arts,Adv.MU:T.Cr3.2,Advanced,9,12,Music,Technology,Creating,3: Refine and complete artistic work,"Enduring Understanding: 3.2 Musicians' presentation of creative work is the culmination of a process of creation and communication.
Essential Question(s): When is creative work ready to share?
Process Component(s): Present

Performance Standard(s):
Share a portfolio of musical creations representing varied styles and genres that demonstrates musical and technological craftsmanship, using personally-selected digital and analog tools, resources and systems in developing and organizing musical ideas."
Arts,Prof.MU:T.Pr4.1,Proficient,9,12,Music,Technology,Performing,"4. Select, analyze, and interpret artistic work for presentation","Enduring Understanding: 4.1 Performers' interest in and knowledge of musical works, understanding of their own technical skill, and the context for a performance influence the selection of repertoire.
Essential Question(s): How do performers select repertoire?
Process Component(s): Select

Performance Standard(s):
Develop and explain the criteria used for selecting a varied repertoire of music based on interest, music reading skills, and an understanding of the performer's technical and technological skill."
Arts,Acc.MU:T.Pr4.1,Accomplished,9,12,Music,Technology,Performing,"4. Select, analyze, and interpret artistic work for presentation","Enduring Understanding: 4.1 Performers' interest in and knowledge of musical works, understanding of their own technical skill, and the context for a performance influence the selection of repertoire.
Essential Question(s): How do performers select repertoire?
Process Component(s): Select

Performance Standard(s):
Develop and apply criteria to select a varied repertoire to study and perform based on interest, an understanding of theoretical and structural characteristics of the music, and the performer's technical skill using digital tools and resources."
Arts,Adv.MU:T.Pr4.1,Advanced,9,12,Music,Technology,Performing,"4. Select, analyze, and interpret artistic work for presentation","Enduring Understanding: 4.1 Performers' interest in and knowledge of musical works, understanding of their own technical skill, and the context for a performance influence the selection of repertoire.
Essential Question(s): How do performers select repertoire?
Process Component(s): Select

Performance Standard(s):
Develop and apply criteria to select varied programs to study and perform based on interest, an understanding of the theoretical and structural characteristics, as well as expressive challenges in the music, and the performer's technical skill using digital tools, resources, and systems."
Arts,"Prof.MU:T.Pr4.2 ",Proficient,9,12,Music,Technology,Performing,"4. Select, analyze, and interpret artistic work for presentation","Enduring Understanding: 4.2 Analyzing creators' context and how they manipulate elements of music provides insight into their intent and informs performance.
Essential Question(s): How does understanding the structure and context of musical works inform performance?
Process Component(s): Analyze

Performance Standard(s):
Describe how context, structural aspects of the music, and digital media/tools inform prepared and improvised performances."
Arts,Acc.MU:T.Pr4.2,Accomplished,9,12,Music,Technology,Performing,"4. Select, analyze, and interpret artistic work for presentation","Enduring Understanding: 4.2 Analyzing creators' context and how they manipulate elements of music provides insight into their intent and informs performance.
Essential Question(s): How does understanding the structure and context of musical works inform performance?
Process Component(s): Analyze

Performance Standard(s):
Explain and demonstrate how context, theoretical and structural aspects of the music and digital media/tools inform and influence prepared and improvised performances."
Arts,Adv.MU:T.Pr4.2,Advanced,9,12,Music,Technology,Performing,"4. Select, analyze, and interpret artistic work for presentation","Enduring Understanding: 4.2 Analyzing creators' context and how they manipulate elements of music provides insight into their intent and informs performance.
Essential Question(s): How does understanding the structure and context of musical works inform performance?
Process Component(s): Analyze

Performance Standard(s):
Examine, evaluate and critique how context, theoretical and structural aspects of the music and digital media/tools inform and influence prepared and improvised performances."
Arts,"Prof.MU:T.Pr4.3 ",Proficient,9,12,Music,Technology,Performing,"4. Select, analyze, and interpret artistic work for presentation","Enduring Understanding: 4.3 Performers make interpretive decisions based on their understanding of context and expressive intent.
Essential Question(s): How do performers interpret musical works?
Process Component(s): Interpret

Performance Standard(s):
Demonstrate how understanding the context, expressive challenges, and use of digital tools in a varied repertoire of music influence prepared or improvised performances."
Arts,Acc.MU:T.Pr4.3,Accomplished,9,12,Music,Technology,Performing,"4. Select, analyze, and interpret artistic work for presentation","Enduring Understanding: 4.3 Performers make interpretive decisions based on their understanding of context and expressive intent.
Essential Question(s): How do performers interpret musical works?
Process Component(s): Interpret

Performance Standard(s):
Demonstrate how understanding the style, genre, context, and use of digital tools and resources in a varied repertoire of music influences prepared or improvised performances and performers' ability to connect with audiences."
Arts,Adv.MU:T.Pr4.3,Advanced,9,12,Music,Technology,Performing,"4. Select, analyze, and interpret artistic work for presentation","Enduring Understanding: 4.3 Performers make interpretive decisions based on their understanding of context and expressive intent.
Essential Question(s): How do performers interpret musical works?
Process Component(s): Interpret

Performance Standard(s):
Demonstrate how understanding the style, genre, context, and integration of digital technologies in a varied repertoire of music informs and influences prepared and improvised performances and their ability to connect with audiences."
Arts,Prof.MU:T.Pr5,Proficient,9,12,Music,Technology,Performing,5: Develop and refine artistic techniques and work for presentation,"Enduring Understanding: To express their musical ideas, musicians analyze, evaluate, and refine their performance over time through openness to new ideas, persistence, and the application of appropriate criteria.
Essential Question(s): How do musicians improve the quality of their performance?
Process Component(s): Rehearse, Evaluate, and Refine

Performance Standard(s):
Identify and implement rehearsal strategies to improve the technical and expressive aspects of prepared and improvised performances in a varied repertoire of music."
Arts,Acc.MU:T.Pr5,Accomplished,9,12,Music,Technology,Performing,5: Develop and refine artistic techniques and work for presentation,"Enduring Understanding: To express their musical ideas, musicians analyze, evaluate, and refine their performance over time through openness to new ideas, persistence, and the application of appropriate criteria.
Essential Question(s): How do musicians improve the quality of their performance?
Process Component(s): Rehearse, Evaluate, and Refine

Performance Standard(s):
Develop and implement rehearsal strategies to improve and refine the technical and expressive aspects of prepared and improvised performances in a varied repertoire of music."
Arts,Adv.MU:T.Pr5,Advanced,9,12,Music,Technology,Performing,5: Develop and refine artistic techniques and work for presentation,"Enduring Understanding: To express their musical ideas, musicians analyze, evaluate, and refine their performance over time through openness to new ideas, persistence, and the application of appropriate criteria.
Essential Question(s): How do musicians improve the quality of their performance?
Process Component(s): Rehearse, Evaluate, and Refine

Performance Standard(s):
Apply appropriate criteria as well as feedback from multiple sources and develop and implement varied strategies to improve and refine the technical and expressive aspects of prepared and improvised performances in varied programs of music."
Arts,Prof.MU:T.Pr6,Proficient,9,12,Music,Technology,Performing,6: Convey meaning through the presentation of artistic work,"Enduring Understanding: Musicians judge performance based on criteria that vary across time, place, and cultures. The context and how a work is presented influence audience response.
Essential Question(s): When is a performance judged ready to present? How do context and the manner in which musical work is presented influence audience response?
Process Component(s): Present

Performance Standard(s):
a. Using digital tools, demonstrate attention to technical accuracy and expressive qualities in prepared and improvised performances of a varied repertoire of music 
b. Demonstrate an understanding of the context of music through prepared and improvised performances."
Arts,"Acc.MU:T.Pr6 ",Accomplished,9,12,Music,Technology,Performing,6: Convey meaning through the presentation of artistic work,"Enduring Understanding: Musicians judge performance based on criteria that vary across time, place, and cultures. The context and how a work is presented influence audience response.
Essential Question(s): When is a performance judged ready to present? How do context and the manner in which musical work is presented influence audience response?
Process Component(s): Present

Performance Standard(s):
a. Using digital tools and resources, demonstrate technical accuracy and expressive qualities in prepared and improvised performances of a varied repertoire of music representing diverse cultures, styles, and genres.
b. Demonstrate an understanding of the expressive intent when connecting with an audience through prepared and improvised performances."
Arts,Adv.MU:T.Pr6,Advanced,9,12,Music,Technology,Performing,6: Convey meaning through the presentation of artistic work,"Enduring Understanding: Musicians judge performance based on criteria that vary across time, place, and cultures. The context and how a work is presented influence audience response.
Essential Question(s): When is a performance judged ready to present? How do context and the manner in which musical work is presented influence audience response?
Process Component(s): Present

Performance Standard(s):
a. Integrating digital and analog tools and resources, demonstrate an understanding and attention to technical accuracy and expressive qualities of the music in prepared and improvised performances of a varied repertoire of music representing diverse cultures, styles, genres, and historical periods. 
b. Demonstrate an ability to connect with audience members before, and engaging with and responding to them during prepared and improvised performances."
Arts,Prof.MU:T.Re7.1,Proficient,9,12,Music,Technology,Responding,7: Perceive and analyze artistic work,"Enduring Understanding: 7.1 Individuals' selection of musical works is influenced by their interests, experiences, understandings, and purposes.
Essential Question(s): How do individuals choose music to experience?
Process Component(s): Select

Performance Standard(s):
Cite reasons for choosing music based on the use of the elements of music, digital and electronic aspects, and connections to interest or purpose."
Arts,Acc.MU:T.Re7.1,Accomplished,9,12,Music,Technology,Responding,7: Perceive and analyze artistic work,"Enduring Understanding: 7.1 Individuals' selection of musical works is influenced by their interests, experiences, understandings, and purposes.
Essential Question(s): How do individuals choose music to experience?
Process Component(s): Select

Performance Standard(s):
Select and critique contrasting musical works, defending opinions based on manipulations of the elements of music, digital and electronic aspects, and the purpose and context of the works."
Arts,Adv.MU:T.Re7.1,Advanced,9,12,Music,Technology,Responding,7: Perceive and analyze artistic work,"Enduring Understanding: 7.1 Individuals' selection of musical works is influenced by their interests, experiences, understandings, and purposes.
Essential Question(s): How do individuals choose music to experience?
Process Component(s): Select

Performance Standard(s):
Select, evaluate and compare a variety of musical selections based on characteristics and knowledge of the music, understanding of digital and electronic aspects, and the purpose and context of the works."
Arts,Prof.MU:T.Re7.2,Proficient,9,12,Music,Technology,Responding,7: Perceive and analyze artistic work,"Enduring Understanding: 7.2 Response to music is informed by analyzing context (social, cultural, and historical) and how creators and performers manipulate the elements of music.
Essential Question(s): How do individuals choose music to experience?
Process Component(s): Analyze

Performance Standard(s):
Explain how knowledge of the structure (repetition, similarities, contrasts), technological aspects, and purpose of the music informs the response."
Arts,Acc.MU:T.Re7.2,Accomplished,9,12,Music,Technology,Responding,7: Perceive and analyze artistic work,"Enduring Understanding: 7.2 Response to music is informed by analyzing context (social, cultural, and historical) and how creators and performers manipulate the elements of music.
Essential Question(s): How do individuals choose music to experience?
Process Component(s): Analyze

Performance Standard(s):
Explain how an analysis of the structure, context, and technological aspects of the music informs the response."
Arts,Adv.MU:T.Re7.2,Advanced,9,12,Music,Technology,Responding,7: Perceive and analyze artistic work,"Enduring Understanding: 7.2 Response to music is informed by analyzing context (social, cultural, and historical) and how creators and performers manipulate the elements of music.
Essential Question(s): How do individuals choose music to experience?
Process Component(s): Analyze

Performance Standard(s):
Demonstrate and justify how an analysis of the structural characteristics, context, and technological and creative decisions, informs interest in and response to the music."
Arts,"Prof.MU:T.Re8 ",Proficient,9,12,Music,Technology,Responding,8: Interpret intent and meaning in artistic work,"Enduring Understanding: Through their use of elements and structures of music, creators and performers provide clues to their expressive intent.
Essential Question(s): How do we discern the musical creators' and performers' expressive intent?
Process Component(s): Interpret

Performance Standard(s):
Explain and support an interpretation of the expressive intent of musical selections based on treatment of the elements of music, digital and electronic features, and purpose."
Arts,Acc.MU:T.Re8,Accomplished,9,12,Music,Technology,Responding,8: Interpret intent and meaning in artistic work,"Enduring Understanding: Through their use of elements and structures of music, creators and performers provide clues to their expressive intent.
Essential Question(s): How do we discern the musical creators' and performers' expressive intent?
Process Component(s): Interpret

Performance Standard(s):
Connect the influence of the treatment of the elements of music, digital and electronic features, context, purpose, and other art forms to the expressive intent of musical works."
Arts,Adv.MU:T.Re8,Advanced,9,12,Music,Technology,Responding,8: Interpret intent and meaning in artistic work,"Enduring Understanding: Through their use of elements and structures of music, creators and performers provide clues to their expressive intent.
Essential Question(s): How do we discern the musical creators' and performers' expressive intent?
Process Component(s): Interpret

Performance Standard(s):
Examine and cite research and multiple sources to connect the influence of the treatment of the elements of music, digital and electronic features, context, purpose, and other art forms to the expressive intent of musical works."
Arts,"Prof.MU:T.Re9 ",Proficient,9,12,Music,Technology,Responding,9: Apply criteria to evaluate artistic work,"Enduring Understanding: The personal evaluation of musical work(s) and performance(s) is informed by analysis, interpretation, and established criteria.
Essential Question(s): How do we judge the quality of musical work(s) and performance(s)?
Process Component(s): Evaluate

Performance Standard(s):
Evaluate music using teacher-provided criteria based on analysis, interpretation, digital and electronic features, and personal interests."
Arts,Acc.MU:T.Re9,Accomplished,9,12,Music,Technology,Responding,9: Apply criteria to evaluate artistic work,"Enduring Understanding: The personal evaluation of musical work(s) and performance(s) is informed by analysis, interpretation, and established criteria.
Essential Question(s): How do we judge the quality of musical work(s) and performance(s)?
Process Component(s): Evaluate

Performance Standard(s):
Apply teacher-provided or personally-developed criteria to evaluate music based on analysis, interpretation, artistic intent, digital, electronic, and analog features, and musical qualities."
Arts,Adv.MU:T.Re9,Advanced,9,12,Music,Technology,Responding,9: Apply criteria to evaluate artistic work,"Enduring Understanding: The personal evaluation of musical work(s) and performance(s) is informed by analysis, interpretation, and established criteria.
Essential Question(s): How do we judge the quality of musical work(s) and performance(s)?
Process Component(s): Evaluate

Performance Standard(s):
Develop and justify the evaluation of a variety of music based on established and personally-developed criteria, digital, electronic and analog features, and understanding of purpose and context."
Arts,Prof.MU:T.Cn10,Proficient,9,12,Music,Technology,Connecting,10: Synthesize and relate knowledge and personal experiences to make art,"Enduring Understanding: Musicians connect their personal interests, experiences, ideas, and knowledge to creating, performing, and responding.
Essential Question(s): How do musicians make meaningful connections to creating, performing, and responding?
Process Component(s): Synthesize

Performance Standard(s):
Connect and demonstrate how personal interests, knowledge, and skills relate to choices and intent when creating, performing, and responding to music."
Arts,Acc.MU:T.Cn10,Accomplished,9,12,Music,Technology,Connecting,10: Synthesize and relate knowledge and personal experiences to make art,"Enduring Understanding: Musicians connect their personal interests, experiences, ideas, and knowledge to creating, performing, and responding.
Essential Question(s): How do musicians make meaningful connections to creating, performing, and responding?
Process Component(s): Synthesize

Performance Standard(s):
Synthesize personal interests, knowledge, skills, and contexts and how they relate to choices and intent when creating, performing, and responding to music."
Arts,Adv.MU:T.Cn10,Advanced,9,12,Music,Technology,Connecting,10: Synthesize and relate knowledge and personal experiences to make art,"Enduring Understanding: Musicians connect their personal interests, experiences, ideas, and knowledge to creating, performing, and responding.
Essential Question(s): How do musicians make meaningful connections to creating, performing, and responding?
Process Component(s): Synthesize

Performance Standard(s):
Integrate and interrelate how personal interests, knowledge, skills, contexts, and audience expectations connect to choices and intent when creating, performing, and responding to music."
Arts,Prof.MU:T.Cn11,Proficient,9,12,Music,Technology,Connecting,"11: Relate artistic ideas and works with societal, cultural, and historical context to deepen understanding ","Enduring Understanding: Musicians connect societal, cultural and historical contexts when creating, performing, and responding.
Essential Question(s): How do musicians make meaningful connections to societal, cultural, and historical contexts when creating, performing, and responding?
Process Component(s): Relate

Performance Standard(s):
Connect and demonstrate the relationships between music and societal, cultural and historical contexts when creating, performing and responding."
Arts,Acc.MU:T.Cn11,Accomplished,9,12,Music,Technology,Connecting,"11: Relate artistic ideas and works with societal, cultural, and historical context to deepen understanding ","Enduring Understanding: Musicians connect societal, cultural and historical contexts when creating, performing, and responding.
Essential Question(s): How do musicians make meaningful connections to societal, cultural, and historical contexts when creating, performing, and responding?
Process Component(s): Relate

Performance Standard(s):
Synthesize the connections between music and societal, cultural and historical contexts when creating, performing and responding."
Arts,Adv.MU:T.Cn11,Advanced,9,12,Music,Technology,Connecting,"11: Relate artistic ideas and works with societal, cultural, and historical context to deepen understanding ","Enduring Understanding: Musicians connect societal, cultural and historical contexts when creating, performing, and responding.
Essential Question(s): How do musicians make meaningful connections to societal, cultural, and historical contexts when creating, performing, and responding?
Process Component(s): Relate

Performance Standard(s):
Integrate and interrelate the connections between music and societal, cultural and historical contexts when creating, performing and responding."
Arts,Prof.TH:Pr6,Proficient,9,12,Theatre,,Performing,6: Convey meaning through the presentation of artistic work,"Enduring Understanding: Theatre artists share and present stories, ideas, and envisioned worlds to explore the human experience in diverse cultures.
Essential Question(s): What happens when theatre artists and audiences share a creative experience?
Process Component(s): Share, Present

Performance Standard(s):
Perform a rehearsed, scripted short drama/theatre work for a specific audience."
Arts,Acc.TH:Pr6,Accomplished,9,12,Theatre,,Performing,6: Convey meaning through the presentation of artistic work,"Enduring Understanding: Theatre artists share and present stories, ideas, and envisioned worlds to explore the human experience in diverse cultures.
Essential Question(s): What happens when theatre artists and audiences share a creative experience?
Process Component(s): Share, Present

Performance Standard(s):
Present a drama/theatre work using creative processes that shape the production for a specific audience."
Arts,Adv.TH:Pr6,Advanced,9,12,Theatre,,Performing,6: Convey meaning through the presentation of artistic work,"Enduring Understanding: Theatre artists share and present stories, ideas, and envisioned worlds to explore the human experience in diverse cultures.
Essential Question(s): What happens when theatre artists and audiences share a creative experience?
Process Component(s): Share, Present

Performance Standard(s):
Present a drama/theatre production for a specific audience that employs research and analysis grounded in creative perspectives of the playwright, director, designer, and dramaturgy."
Arts,Prof.TH:Re7,Proficient,9,12,Theatre,,Responding,7: Perceive and analyze artistic work,"Enduring Understanding: Theatre artists reflect to understand the impact of drama processes and theatre experiences.
Essential Question(s): How do theatre artists comprehend the essence of drama processes and theatre experiences?
Process Component(s): Reflect

Performance Standard(s):
Respond to what is seen, felt, and heard in a drama/theatre work to develop criteria for artistic choices."
Arts,Acc.TH:Re7,Accomplished,9,12,Theatre,,Responding,7: Perceive and analyze artistic work,"Enduring Understanding: Theatre artists reflect to understand the impact of drama processes and theatre experiences.
Essential Question(s): How do theatre artists comprehend the essence of drama processes and theatre experiences?
Process Component(s): Reflect

Performance Standard(s):
Demonstrate an understanding of multiple interpretations of artistic criteria and how each might be used to influence future artistic choices of a drama/theatre work."
Arts,Adv.TH:Re7,Advanced,9,12,Theatre,,Responding,7: Perceive and analyze artistic work,"Enduring Understanding: Theatre artists reflect to understand the impact of drama processes and theatre experiences.
Essential Question(s): How do theatre artists comprehend the essence of drama processes and theatre experiences?
Process Component(s): Reflect

Performance Standard(s):
Use historical and cultural context to structure and justify personal responses to a drama/theatre work."
Arts,Prof.TH:Re8,Proficient,9,12,Theatre,,Responding,8: Interpret intent and meaning in artistic work,"Enduring Understanding: Theatre artists' interpretations of drama/theatre work are influenced by personal experiences, culture, and aesthetics.
Essential Question(s): How can the same work of art communicate different messages to different people?
Process Component(s): Interpret

Performance Standard(s):
a. Analyze and compare artistic choices developed from personal experiences in multiple drama/theatre works.
b. Identify and compare cultural contexts and contexts that may influence the evaluation of a drama/theatre work.
c. Understand how multiple aesthetics, preferences, and beliefs shape participation in and observation of a drama/theatre work."
Arts,Acc.TH:Re8,Accomplished,9,12,Theatre,,Responding,8: Interpret intent and meaning in artistic work,"Enduring Understanding: Theatre artists' interpretations of drama/theatre work are influenced by personal experiences, culture, and aesthetics.
Essential Question(s): How can the same work of art communicate different messages to different people?
Process Component(s): Interpret

Performance Standard(s):
a. Develop detailed supporting evidence and criteria to reinforce artistic choices, when participating in or observing a drama/theatre work.
b. Apply concepts from a drama/theatre work for personal realization about cultural contexts and understanding.
c. Debate and distinguish multiple aesthetics, preferences, and beliefs through participation in and observation of drama/theatre work."
Arts,Adv.TH:Re8,Advanced,9,12,Theatre,,Responding,8: Interpret intent and meaning in artistic work,"Enduring Understanding: Theatre artists' interpretations of drama/theatre work are influenced by personal experiences, culture, and aesthetics.
Essential Question(s): How can the same work of art communicate different messages to different people?
Process Component(s): Interpret

Performance Standard(s):
a. Use detailed supporting evidence and appropriate criteria to revise personal work and interpret the work of others when participating in or observing a drama/ theatre work.
b. Use new understandings of cultures and contexts to shape personal responses to drama/theatre work.
c. Support and explain aesthetics, preferences, and beliefs to create a context for critical research that informs artistic decisions in a drama/theatre work."
Arts,Prof.TH:Re9,Proficient,9,12,Theatre,,Responding,9: Apply criteria to evaluate artistic work,"Enduring Understanding: Theatre artists apply criteria to understand, explore, and assess drama and theatre work.
Essential Question(s): How do analysis and synthesis impact the theatre artist's process and audience's perspectives?
Process Component(s): Evaluate

Performance Standard(s):
a. Examine a drama/ theatre work using supporting evidence and criteria, while considering art forms, history, culture, and other disciplines.
b. Formulate a deeper understanding and appreciation of a drama/ theatre work by considering its specific purpose or intended audience.
c. Analyze and evaluate the aesthetics and effect of the technical theatre elements in a drama/theatre work."
Arts,Acc.TH:Re9,Accomplished,9,12,Theatre,,Responding,9: Apply criteria to evaluate artistic work,"Enduring Understanding: Theatre artists apply criteria to understand, explore, and assess drama and theatre work.
Essential Question(s): How do analysis and synthesis impact the theatre artist's process and audience's perspectives?
Process Component(s): Evaluate

Performance Standard(s):
a. Analyze and assess a drama/theatre work by connecting it to art forms, history, culture, and other disciplines using supporting evidence and criteria.
b. Justify how a drama/theatre work communicates for a specific purpose and audience.
c. Construct meaning in a drama/theatre work, considering personal aesthetics and knowledge of technical theatre elements, while respecting others' interpretations."
Arts,Adv.TH:Re9,Advanced,9,12,Theatre,,Responding,9: Apply criteria to evaluate artistic work,"Enduring Understanding: Theatre artists apply criteria to understand, explore, and assess drama and theatre work.
Essential Question(s): How do analysis and synthesis impact the theatre artist's process and audience's perspectives?
Process Component(s): Evaluate

Performance Standard(s):
a. Research and synthesize cultural and historical information related to a drama/theatre work to support or evaluate artistic choices.
b. Compare and debate the connection between a drama/theatre work and contemporary issues that may impact audiences.
c. Analyze and evaluate varied aesthetic interpretations of technical theatre elements for the same drama/theatre work."
Arts,Prof.TH:Cn10,Proficient,9,12,Theatre,,Connecting,10: Synthesize and relate knowledge and personal experiences to make art,"Enduring Understanding: Theatre artists allow awareness of interrelationships between self and others to influence and inform their work.
Essential Question(s): What happens when theatre artists foster understanding between self and others through critical awareness, social responsibility, and the exploration of empathy?
Process Component(s): Empathize

Performance Standard(s):
Investigate how cultural contexts, community ideas, and personal beliefs impact a drama/theatre work."
Arts,Acc.TH:Cn10,Accomplished,9,12,Theatre,,Connecting,10: Synthesize and relate knowledge and personal experiences to make art,"Enduring Understanding: Theatre artists allow awareness of interrelationships between self and others to influence and inform their work.
Essential Question(s): What happens when theatre artists foster understanding between self and others through critical awareness, social responsibility, and the exploration of empathy?
Process Component(s): Empathize

Performance Standard(s):
Choose and interpret a drama/theatre work to reflect or question personal beliefs."
Arts,Adv.TH:Cn10,Advanced,9,12,Theatre,,Connecting,10: Synthesize and relate knowledge and personal experiences to make art,"Enduring Understanding: Theatre artists allow awareness of interrelationships between self and others to influence and inform their work.
Essential Question(s): What happens when theatre artists foster understanding between self and others through critical awareness, social responsibility, and the exploration of empathy?
Process Component(s): Empathize

Performance Standard(s):
Collaborate on a drama/theatre work that examines a critical global issue using multiple personal, community, and cultural contexts."
Arts,Prof.TH:Cn11.1,Proficient,9,12,Theatre,,Connecting,"11: Relate artistic ideas and works with societal, cultural, and historical context to deepen understanding","Enduring Understanding: 11.1 Theatre artists understand and can communicate through their creative process as they analyze the way the world may be understood.
Essential Question(s): What happens when theatre artists allow an understanding of themselves and the world to inform perceptions about theatre and the purpose of their work?
Process Component(s): Interrelate

Performance Standard(s):
a. Explore how cultural, global, and historic belief systems affect creative choices in a drama/theatre work.
b. Practice ethical responsibility to oneself and others during the production process and when recording, posting, and sharing through the internet, social media and other communication formats."
Arts,Acc.TH:Cn11.1,Accomplished,9,12,Theatre,,Connecting,"11: Relate artistic ideas and works with societal, cultural, and historical context to deepen understanding","Enduring Understanding: 11.1 Theatre artists understand and can communicate through their creative process as they analyze the way the world may be understood.
Essential Question(s): What happens when theatre artists allow an understanding of themselves and the world to inform perceptions about theatre and the purpose of their work?
Process Component(s): Interrelate

Performance Standard(s):
a. Integrate conventions and knowledge from different art forms and other disciplines to develop a cross-cultural drama/theatre work.
b. Demonstrate the practices, issues, and ethics of appropriation, fair use, copyright, open source, and creative commons as they apply to creating works of art and design."
Arts,Adv.TH:Cn11.1,Advanced,9,12,Theatre,,Connecting,"11: Relate artistic ideas and works with societal, cultural, and historical context to deepen understanding","Enduring Understanding: 11.1 Theatre artists understand and can communicate through their creative process as they analyze the way the world may be understood.
Essential Question(s): What happens when theatre artists allow an understanding of themselves and the world to inform perceptions about theatre and the purpose of their work?
Process Component(s): Interrelate

Performance Standard(s):
a. Develop a drama/theatre work that identifies and questions cultural, global, and historic belief systems.
b. Create a drama/theatre work that appropriately observes ethical responsibility to oneself and others and ethics of appropriation, fair use, copyright, open source, and creative commons as they apply to creating works of art and design."
Arts,Prof.TH:Cn11.2,Proficient,9,12,Theatre,,Connecting,"11: Relate artistic ideas and works with societal, cultural, and historical context to deepen understanding","Enduring Understanding: 11.2 Theatre artists critically inquire into the ways others have thought about and created drama processes and productions to inform their own work.
Essential Question(s): In what ways can research into theatre histories, theories, literature, and performances alter the way a drama process or production is understood?
Process Component(s): Research

Performance Standard(s):
a. Research how other theatre artists apply creative processes to tell stories in a devised or scripted drama/theatre work, using research methods.
b. Use basic research methods to better understand the social and cultural background of a drama/theatre work."
