Content Area,Standard Identifier,Grade Range,Min Grade,Max Grade,Course,Description
History-Social Science,HSS-11.2.5,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.2 Students analyze the relationship among the rise of industrialization, large-scale rural-to-urban migration, and massive immigration from Southern and Eastern Europe.

Standard:
Discuss corporate mergers that produced trusts and cartels and the economic and political policies of industrial leaders."
History-Social Science,HSS-11.2.6,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.2 Students analyze the relationship among the rise of industrialization, large-scale rural-to-urban migration, and massive immigration from Southern and Eastern Europe.

Standard:
Trace the economic development of the United States and its emergence as a major industrial power, including its gains from trade and the advantages of its physical geography."
History-Social Science,HSS-11.2.7,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.2 Students analyze the relationship among the rise of industrialization, large-scale rural-to-urban migration, and massive immigration from Southern and Eastern Europe.

Standard:
Analyze the similarities and differences between the ideologies of Social Darwinism and Social Gospel (e.g., using biographies of William Graham Sumner, Billy Sunday, Dwight L. Moody)."
History-Social Science,HSS-11.2.8,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.2 Students analyze the relationship among the rise of industrialization, large-scale rural-to-urban migration, and massive immigration from Southern and Eastern Europe.

Standard:
Examine the effect of political programs and activities of Populists."
History-Social Science,HSS-11.2.9,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.2 Students analyze the relationship among the rise of industrialization, large-scale rural-to-urban migration, and massive immigration from Southern and Eastern Europe.

Standard:
Understand the effect of political programs and activities of the Progressives (e.g., federal regulation of railroad transport, Children's Bureau, the Sixteenth Amendment, Theodore Roosevelt, Hiram Johnson)."
History-Social Science,HSS-11.3,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Standard:
Students analyze the role religion played in the founding of America, its lasting moral, social, and political impacts, and issues regarding religious liberty."
History-Social Science,HSS-11.3.1,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.3 Students analyze the role religion played in the founding of America, its lasting moral, social, and political impacts, and issues regarding religious liberty.

Standard:
Describe the contributions of various religious groups to American civic principles and social reform movements (e.g., civil and human rights, individual responsibility and the work ethic, antimonarchy and self-rule, worker protection, family-centered communities)."
History-Social Science,HSS-11.3.2,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.3 Students analyze the role religion played in the founding of America, its lasting moral, social, and political impacts, and issues regarding religious liberty.

Standard:
Analyze the great religious revivals and the leaders involved in them, including the First Great Awakening, the Second Great Awakening, the Civil War revivals, the Social Gospel Movement, the rise of Christian liberal theology in the nineteenth century, the impact of the Second Vatican Council, and the rise of Christian funda-mentalism in current times."
History-Social Science,HSS-11.3.3,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.3 Students analyze the role religion played in the founding of America, its lasting moral, social, and political impacts, and issues regarding religious liberty.

Standard:
Cite incidences of religious intolerance in the United States (e.g., persecution of Mormons, anti-Catholic sentiment, anti-Semitism)."
History-Social Science,HSS-11.3.4,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.3 Students analyze the role religion played in the founding of America, its lasting moral, social, and political impacts, and issues regarding religious liberty.

Standard:
Discuss the expanding religious pluralism in the United States and California that resulted from large-scale immigration in the twentieth century."
History-Social Science,HSS-11.3.5,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.3 Students analyze the role religion played in the founding of America, its lasting moral, social, and political impacts, and issues regarding religious liberty.

Standard:
Describe the principles of religious liberty found in the Establishment and Free Exercise clauses of the First Amendment, including the debate on the issue of separation of church and state."
History-Social Science,HSS-11.4,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Standard:
Students trace the rise of the United States to its role as a world power in the twentieth century."
History-Social Science,HSS-11.4.1,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.4 Students trace the rise of the United States to its role as a world power in the twentieth century.

Standard:
List the purpose and the effects of the Open Door policy."
History-Social Science,HSS-11.4.2,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.4 Students trace the rise of the United States to its role as a world power in the twentieth century.

Standard:
Describe the Spanish-American War and U.S. expansion in the South Pacific."
History-Social Science,HSS-11.4.3,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.4 Students trace the rise of the United States to its role as a world power in the twentieth century.

Standard:
Discuss America's role in the Panama Revolution and the building of the Panama Canal."
History-Social Science,HSS-11.4.4,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.4 Students trace the rise of the United States to its role as a world power in the twentieth century.

Standard:
Explain Theodore Roosevelt's Big Stick diplomacy, William Taft's Dollar Diplomacy, and Woodrow Wilson's Moral Diplomacy, drawing on relevant speeches."
History-Social Science,HSS-11.4.5,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.4 Students trace the rise of the United States to its role as a world power in the twentieth century.

Standard:
Analyze the political, economic, and social ramifications of World War I on the home front."
History-Social Science,HSS-11.4.6,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.4 Students trace the rise of the United States to its role as a world power in the twentieth century.

Standard:
Trace the declining role of Great Britain and the expanding role of the United States in world affairs after World War II."
History-Social Science,HSS-11.5,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Standard:
Students analyze the major political, social, economic, technological, and cultural developments of the 1920s."
History-Social Science,HSS-11.5.1,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.5 Students analyze the major political, social, economic, technological, and cultural developments of the 1920s.

Standard:
Discuss the policies of Presidents Warren Harding, Calvin Coolidge, and Herbert Hoover."
History-Social Science,HSS-11.5.2,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.5 Students analyze the major political, social, economic, technological, and cultural developments of the 1920s.

Standard:
Analyze the international and domestic events, interests, and philosophies that prompted attacks on civil liberties, including the Palmer Raids, Marcus Garvey's ""back-to-Africa"" movement, the Ku Klux Klan, and immigration quotas and the responses of organizations such as the American Civil Liberties Union, the National Association for the Advancement of Colored People, and the Anti-Defamation League to those attacks."
History-Social Science,HSS-11.5.3,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.5 Students analyze the major political, social, economic, technological, and cultural developments of the 1920s.

Standard:
Examine the passage of the Eighteenth Amendment to the Constitution and the Volstead Act (Prohibition)."
History-Social Science,HSS-11.5.4,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.5 Students analyze the major political, social, economic, technological, and cultural developments of the 1920s.

Standard:
Analyze the passage of the Nineteenth Amendment and the changing role of women in society."
History-Social Science,HSS-11.5.5,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.5 Students analyze the major political, social, economic, technological, and cultural developments of the 1920s.

Standard:
Describe the Harlem Renaissance and new trends in literature, music, and art, with special attention to the work of writers (e.g., Zora Neale Hurston, Langston Hughes)."
History-Social Science,HSS-11.5.6,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.5 Students analyze the major political, social, economic, technological, and cultural developments of the 1920s.

Standard:
Trace the growth and effects of radio and movies and their role in the worldwide diffusion of popular culture."
History-Social Science,HSS-11.5.7,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.5 Students analyze the major political, social, economic, technological, and cultural developments of the 1920s.

Standard:
Discuss the rise of mass production techniques, the growth of cities, the impact of new technologies (e.g., the automobile, electricity), and the resulting prosperity and effect on the American landscape."
History-Social Science,HSS-11.6,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Standard:
Students analyze the different explanations for the Great Depression and how the New Deal fundamentally changed the role of the federal government."
History-Social Science,HSS-11.6.1,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.6 Students analyze the different explanations for the Great Depression and how the New Deal fundamentally changed the role of the federal government.

Standard:
Describe the monetary issues of the late nineteenth and early twentieth centuries that gave rise to the establishment of the Federal Reserve and the weaknesses in key sectors of the economy in the late 1920s."
History-Social Science,HSS-11.6.2,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.6 Students analyze the different explanations for the Great Depression and how the New Deal fundamentally changed the role of the federal government.

Standard:
Understand the explanations of the principal causes of the Great Depression and the steps taken by the Federal Reserve, Congress, and Presidents Herbert Hoover and Franklin Delano Roosevelt to combat the economic crisis."
History-Social Science,HSS-11.6.3,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.6 Students analyze the different explanations for the Great Depression and how the New Deal fundamentally changed the role of the federal government.

Standard:
Discuss the human toll of the Depression, natural disasters, and unwise agricultural practices and their effects on the depopulation of rural regions and on political movements of the left and right, with particular attention to the Dust Bowl refugees and their social and economic impacts in California."
History-Social Science,HSS-11.6.4,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.6 Students analyze the different explanations for the Great Depression and how the New Deal fundamentally changed the role of the federal government.

Standard:
Analyze the effects of and the controversies arising from New Deal economic policies and the expanded role of the federal government in society and the economy since the 1930s (e.g., Works Progress Administration, Social Security, National Labor Relations Board, farm programs, regional development policies, and energy development projects such as the Tennessee Valley Authority, California Central Valley Project, and Bonneville Dam)."
History-Social Science,HSS-11.6.5,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.6 Students analyze the different explanations for the Great Depression and how the New Deal fundamentally changed the role of the federal government.

Standard:
Trace the advances and retreats of organized labor, from the creation of the American Federation of Labor and the Congress of Industrial Organizations to current issues of a postindustrial, multinational economy, including the United Farm Workers in California."
History-Social Science,HSS-11.7,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Standard:
Students analyze America's participation in World War II."
History-Social Science,HSS-11.7.1,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.7 Students analyze America's participation in World War II.

Standard:
Examine the origins of American involvement in the war, with an emphasis on the events that precipitated the attack on Pearl Harbor."
History-Social Science,HSS-11.7.2,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.7 Students analyze America's participation in World War II.

Standard:
Explain U.S. and Allied wartime strategy, including the major battles of Midway, Normandy, Iwo Jima, Okinawa, and the Battle of the Bulge."
History-Social Science,HSS-11.7.3,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.7 Students analyze America's participation in World War II.

Standard:
Identify the roles and sacrifices of individual American soldiers, as well as the unique contributions of the special fighting forces (e.g., the Tuskegee Airmen, the 442nd Regimental Combat team, the Navajo Code Talkers)."
History-Social Science,HSS-11.7.4,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.7 Students analyze America's participation in World War II.

Standard:
Analyze Roosevelt's foreign policy during World War II (e.g., Four Freedoms speech)."
History-Social Science,HSS-11.7.5,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.7 Students analyze America's participation in World War II.

Standard:
Discuss the constitutional issues and impact of events on the U.S. home front, including the internment of Japanese Americans (e.g., Fred Korematsu v. United States of America) and the restrictions on German and Italian resident aliens; the response of the administration to Hitler's atrocities against Jews and other groups; the roles of women in military production; and the roles and growing political demands of African Americans."
History-Social Science,HSS-11.7.6,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.7 Students analyze America's participation in World War II.

Standard:
Describe major developments in aviation, weaponry, communication, and medicine and the war's impact on the location of American industry and use of resources."
History-Social Science,HSS-11.7.7,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.7 Students analyze America's participation in World War II.

Standard:
Discuss the decision to drop atomic bombs and the consequences of the decision (Hiroshima and Nagasaki)."
History-Social Science,HSS-11.7.8,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.7 Students analyze America's participation in World War II.

Standard:
Analyze the effect of massive aid given to Western Europe under the Marshall Plan to rebuild itself after the war and the importance of a rebuilt Europe to the U.S. economy."
History-Social Science,HSS-11.8,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Standard:
Students analyze the economic boom and social transformation of post-World War II America."
History-Social Science,HSS-11.8.1,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.8 Students analyze the economic boom and social transformation of post-World War II America.

Standard:
Trace the growth of service sector, white collar, and professional sector jobs in business and government."
History-Social Science,HSS-11.8.2,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.8 Students analyze the economic boom and social transformation of post-World War II America.

Standard:
Describe the significance of Mexican immigration and its relationship to the agricultural economy, especially in California."
History-Social Science,HSS-11.8.3,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.8 Students analyze the economic boom and social transformation of post-World War II America.

Standard:
Examine Truman's labor policy and congressional reaction to it."
History-Social Science,HSS-11.8.4,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.8 Students analyze the economic boom and social transformation of post-World War II America.

Standard:
Analyze new federal government spending on defense, welfare, interest on the national debt, and federal and state spending on education, including the California Master Plan."
History-Social Science,HSS-11.8.5,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.8 Students analyze the economic boom and social transformation of post-World War II America.

Standard:
Describe the increased powers of the presidency in response to the Great Depression, World War II, and the Cold War."
History-Social Science,HSS-11.8.6,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.8 Students analyze the economic boom and social transformation of post-World War II America.

Standard:
Discuss the diverse environmental regions of North America, their relationship to local economies, and the origins and prospects of environmental problems in those regions."
History-Social Science,HSS-11.8.7,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.8 Students analyze the economic boom and social transformation of post-World War II America.

Standard:
Describe the effects on society and the economy of technological developments since 1945, including the computer revolution, changes in communication, advances in medicine, and improvements in agricultural technology."
History-Social Science,HSS-11.8.8,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.8 Students analyze the economic boom and social transformation of post-World War II America.

Standard:
Discuss forms of popular culture, with emphasis on their origins and geographic diffusion (e.g., jazz and other forms of popular music, professional sports, architectural and artistic styles)."
History-Social Science,HSS-11.9,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Standard:
Students analyze U.S. foreign policy since World War II."
History-Social Science,HSS-11.9.1,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.9 Students analyze U.S. foreign policy since World War II.

Standard:
Discuss the establishment of the United Nations and International Declaration of Human Rights, International Monetary Fund, World Bank, and General Agreement on Tariffs and Trade (GATT) and their importance in shaping modern Europe and maintaining peace and international order."
History-Social Science,HSS-11.9.2,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.9 Students analyze U.S. foreign policy since World War II.

Standard:
Understand the role of military alliances, including NATO and SEATO, in deterring communist aggression and maintaining security during the Cold War."
History-Social Science,HSS-11.9.3,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.9 Students analyze U.S. foreign policy since World War II.

Standard:
Trace the origins and geopolitical consequences (foreign and domestic) of the Cold War and containment policy, including the following:
. The era of McCarthyism, instances of domestic Communism (e.g., Alger Hiss) and blacklisting
. The Truman Doctrine
. The Korean War
. The Berlin Blockade
. The Bay of Pigs invasion and the Cuban Missile Crisis
. Atomic testing in the American West, the ""mutual assured destruction"" doctrine, and disarmament policies
. The Vietnam War
. Latin American policy"
History-Social Science,HSS-11.9.4,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.9 Students analyze U.S. foreign policy since World War II.

Standard:
List the effects of foreign policy on domestic policies and vice versa (e.g., protests during the war in Vietnam, the ""nuclear freeze"" movement)."
History-Social Science,HSS-11.9.5,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.9 Students analyze U.S. foreign policy since World War II.

Standard:
Analyze the role of the Reagan administration and other factors in the victory of the West in the Cold War."
History-Social Science,HSS-11.9.6,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.9 Students analyze U.S. foreign policy since World War II.

Standard:
Describe U.S. Middle East policy and its strategic, political, and economic interests, including those related to the Gulf War."
History-Social Science,HSS-11.9.7,11,11,11,"United States History and Geography: Continuity and Change in the Twentieth Century, Grade 11","Overarching Standard:
HSS-11.9 Students analyze U.S. foreign policy since World War II.

Standard:
Examine relations between the United States and Mexico in the twentieth century, including key economic, political, immigration, and environmental issues."
History-Social Science,HSS-PoAD.12.1,12,12,12,"Principles of American Democracy, Grade 12","Standard:
Students explain the fundamental principles and moral values of American democracy as expressed in the U.S. Constitution and other essential documents of American democracy."
History-Social Science,HSS-PoAD.12.1.1,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.1 Students explain the fundamental principles and moral values of American democracy as expressed in the U.S. Constitution and other essential documents of American democracy.

Standard:
Analyze the influence of ancient Greek, Roman, English, and leading European political thinkers such as John Locke, Charles-Louis Montesquieu, Niccolò Machiavelli, and William Blackstone on the development of American government."
History-Social Science,HSS-PoAD.12.1.2,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.1 Students explain the fundamental principles and moral values of American democracy as expressed in the U.S. Constitution and other essential documents of American democracy.

Standard:
Discuss the character of American democracy and its promise and perils as articulated by Alexis de Tocqueville."
History-Social Science,HSS-PoAD.12.1.3,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.1 Students explain the fundamental principles and moral values of American democracy as expressed in the U.S. Constitution and other essential documents of American democracy.

Standard:
Explain how the U.S. Constitution reflects a balance between the classical republican concern with promotion of the public good and the classical liberal concern with protecting individual rights; and discuss how the basic premises of liberal constitutionalism and democracy are joined in the Declaration of Independence as ""self-evident truths."""
History-Social Science,HSS-PoAD.12.1.4,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.1 Students explain the fundamental principles and moral values of American democracy as expressed in the U.S. Constitution and other essential documents of American democracy.

Standard:
Explain how the Founding Fathers' realistic view of human nature led directly to the establishment of a constitutional system that limited the power of the governors and the governed as articulated in the Federalist Papers."
History-Social Science,HSS-PoAD.12.1.5,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.1 Students explain the fundamental principles and moral values of American democracy as expressed in the U.S. Constitution and other essential documents of American democracy.

Standard:
Describe the systems of separated and shared powers, the role of organized interests (Federalist Paper Number 10), checks and balances (Federalist Paper Number 51), the importance of an independent judiciary (Federalist Paper Number 78), enumerated powers, rule of law, federalism, and civilian control of the military."
History-Social Science,HSS-PoAD.12.1.6,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.1 Students explain the fundamental principles and moral values of American democracy as expressed in the U.S. Constitution and other essential documents of American democracy.

Standard:
Understand that the Bill of Rights limits the powers of the federal government and state governments."
History-Social Science,HSS-PoAD.12.10,12,12,12,"Principles of American Democracy, Grade 12","Standard:
Students formulate questions about and defend their analyses of tensions within our constitutional democracy and the importance of maintaining a balance between the following concepts: majority rule and individual rights; liberty and equality; state and national authority in a federal system; civil disobedience and the rule of law; freedom of the press and the right to a fair trial; the relationship of religion and government."
History-Social Science,HSS-PoAD.12.2,12,12,12,"Principles of American Democracy, Grade 12","Standard:
Students evaluate and take and defend positions on the scope and limits of rights and obligations as democratic citizens, the relationships among them, and how they are secured."
History-Social Science,HSS-PoAD.12.2.1,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.2 Students evaluate and take and defend positions on the scope and limits of rights and obligations as democratic citizens, the relationships among them, and how they are secured.

Standard:
Discuss the meaning and importance of each of the rights guaranteed under the Bill of Rights and how each is secured (e.g., freedom of religion, speech, press, assembly, petition, privacy)."
History-Social Science,HSS-PoAD.12.2.2,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.2 Students evaluate and take and defend positions on the scope and limits of rights and obligations as democratic citizens, the relationships among them, and how they are secured.

Standard:
Explain how economic rights are secured and their importance to the individual and to society (e.g., the right to acquire, use, transfer, and dispose of property; right to choose one's work; right to join or not join labor unions; copyright and patent)."
History-Social Science,HSS-PoAD.12.2.3,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.2 Students evaluate and take and defend positions on the scope and limits of rights and obligations as democratic citizens, the relationships among them, and how they are secured.

Standard:
Discuss the individual's legal obligations to obey the law, serve as a juror, and pay taxes."
History-Social Science,HSS-PoAD.12.2.4,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.2 Students evaluate and take and defend positions on the scope and limits of rights and obligations as democratic citizens, the relationships among them, and how they are secured.

Standard:
Understand the obligations of civic-mindedness, including voting, being informed on civic issues, volunteering and performing public service, and serving in the military or alternative service."
History-Social Science,HSS-PoAD.12.2.5,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.2 Students evaluate and take and defend positions on the scope and limits of rights and obligations as democratic citizens, the relationships among them, and how they are secured.

Standard:
Describe the reciprocity between rights and obligations; that is, why enjoyment of one's rights entails respect for the rights of others."
History-Social Science,HSS-PoAD.12.2.6,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.2 Students evaluate and take and defend positions on the scope and limits of rights and obligations as democratic citizens, the relationships among them, and how they are secured.

Standard:
Explain how one becomes a citizen of the United States, including the process of naturalization (e.g., literacy, language, and other requirements)."
History-Social Science,HSS-PoAD.12.3,12,12,12,"Principles of American Democracy, Grade 12","Standard:
Students evaluate and take and defend positions on what the fundamental values and principles of civil society are (i.e., the autonomous sphere of voluntary personal, social, and economic relations that are not part of government), their interdependence, and the meaning and importance of those values and principles for a free society."
History-Social Science,HSS-PoAD.12.3.1,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.3 Students evaluate and take and defend positions on what the fundamental values and principles of civil society are (i.e., the autonomous sphere of voluntary personal, social, and economic relations that are not part of government), their interdependence, and the meaning and importance of those values and principles for a free society.

Standard:
Explain how civil society provides opportunities for individuals to associate for social, cultural, religious, economic, and political purposes."
History-Social Science,HSS-PoAD.12.3.2,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.3 Students evaluate and take and defend positions on what the fundamental values and principles of civil society are (i.e., the autonomous sphere of voluntary personal, social, and economic relations that are not part of government), their interdependence, and the meaning and importance of those values and principles for a free society.

Standard:
Explain how civil society makes it possible for people, individually or in association with others, to bring their influence to bear on government in ways other than voting and elections."
History-Social Science,HSS-PoAD.12.3.3,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.3 Students evaluate and take and defend positions on what the fundamental values and principles of civil society are (i.e., the autonomous sphere of voluntary personal, social, and economic relations that are not part of government), their interdependence, and the meaning and importance of those values and principles for a free society.

Standard:
Discuss the historical role of religion and religious diversity."
History-Social Science,HSS-PoAD.12.3.4,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.3 Students evaluate and take and defend positions on what the fundamental values and principles of civil society are (i.e., the autonomous sphere of voluntary personal, social, and economic relations that are not part of government), their interdependence, and the meaning and importance of those values and principles for a free society.

Standard:
Compare the relationship of government and civil society in constitutional democracies to the relationship of government and civil society in authoritarian and totalitarian regimes."
History-Social Science,HSS-PoAD.12.4,12,12,12,"Principles of American Democracy, Grade 12","Standard:
Students analyze the unique roles and responsibilities of the three branches of government as established by the U.S. Constitution."
History-Social Science,HSS-PoAD.12.4.1,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.4 Students analyze the unique roles and responsibilities of the three branches of government as established by the U.S. Constitution.

Standard:
Discuss Article I of the Constitution as it relates to the legislative branch, including eligibility for office and lengths of terms of representatives and senators; election to office; the roles of the House and Senate in impeachment proceedings; the role of the vice president; the enumerated legislative powers; and the process by which a bill becomes a law."
History-Social Science,HSS-PoAD.12.4.2,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.4 Students analyze the unique roles and responsibilities of the three branches of government as established by the U.S. Constitution.

Standard:
Explain the process through which the Constitution can be amended."
History-Social Science,HSS-PoAD.12.4.3,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.4 Students analyze the unique roles and responsibilities of the three branches of government as established by the U.S. Constitution.

Standard:
Identify their current representatives in the legislative branch of the national government."
History-Social Science,HSS-PoAD.12.4.4,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.4 Students analyze the unique roles and responsibilities of the three branches of government as established by the U.S. Constitution.

Standard:
Discuss Article II of the Constitution as it relates to the executive branch, including eligibility for office and length of term, election to and removal from office, the oath of office, and the enumerated executive powers."
History-Social Science,HSS-PoAD.12.4.5,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.4 Students analyze the unique roles and responsibilities of the three branches of government as established by the U.S. Constitution.

Standard:
Discuss Article III of the Constitution as it relates to judicial power, including the length of terms of judges and the jurisdiction of the Supreme Court."
History-Social Science,HSS-PoAD.12.4.6,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.4 Students analyze the unique roles and responsibilities of the three branches of government as established by the U.S. Constitution.

Standard:
Explain the processes of selection and confirmation of Supreme Court justices."
History-Social Science,HSS-PoAD.12.5,12,12,12,"Principles of American Democracy, Grade 12","Standard:
Students summarize landmark U.S. Supreme Court interpretations of the Constitution and its amendments."
History-Social Science,HSS-PoAD.12.5.1,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.5 Students summarize landmark U.S. Supreme Court interpretations of the Constitution and its amendments.

Standard:
Understand the changing interpretations of the Bill of Rights over time, including interpretations of the basic freedoms (religion, speech, press, petition, and assembly) articulated in the First Amendment and the due process and equal-protection-of-the-law clauses of the Fourteenth Amendment."
History-Social Science,HSS-PoAD.12.5.2,12,12,12,"Principles of American Democracy, Grade 12","Overarching Standard:
HSS-PoAD.12.5 Students summarize landmark U.S. Supreme Court interpretations of the Constitution and its amendments.

Standard:
Analyze judicial activism and judicial restraint and the effects of each policy over the decades (e.g., the Warren and Rehnquist courts)."
