Content Area,Standard Identifier,Grade Range,Min Grade,Max Grade,Domain,Discipline,Conceptual Category,Description
Mathematics,AP-Prob&Stats.7.0,9-12	,9,12,,Statistics and Probability (AP),,"Standard:
Students demonstrate an understanding of the standard distributions (normal, binomial, and exponential) and can use the distributions to solve for events in problems in which the distribution belongs to those families."
Mathematics,AP-Prob&Stats.8.0,9-12	,9,12,,Statistics and Probability (AP),,"Standard:
Students determine the mean and the standard deviation of a normally distributed random variable."
Mathematics,AP-Prob&Stats.9.0,9-12	,9,12,,Statistics and Probability (AP),,"Standard:
Students know the central limit theorem and can use it to obtain approximations for probabilities in problems of finite sample spaces in which the probabilities are distributed binomially."
Mathematics,Calculus.1.0,9-12	,9,12,,Calculus,,"Standard:
Students demonstrate knowledge of both the formal definition and the graphical interpretation of limit of values of functions. This knowledge includes one-sided limits, infinite limits, and limits at infinity. Students know the definition of convergence and divergence of a function as the domain variable approaches either a number or infinity:"
Mathematics,Calculus.1.1,9-12	,9,12,,Calculus,,"Standard:
Students prove and use theorems evaluating the limits of sums, products, quotients, and composition of functions."
Mathematics,Calculus.1.2,9-12	,9,12,,Calculus,,"Standard:
Students use graphical calculators to verify and estimate limits."
Mathematics,Calculus.1.3,9-12	,9,12,,Calculus,,"Standard:
Students prove and use special limits, such as the limits of (sin(x))/x and (1?cos(x))/x as x tends to 0."
Mathematics,Calculus.10.0,9-12	,9,12,,Calculus,,"Standard:
Students know Newton's method for approximating the zeros of a function."
Mathematics,Calculus.11.0,9-12	,9,12,,Calculus,,"Standard:
Students use differentiation to solve optimization (maximum-minimum problems) in a variety of pure and applied contexts."
Mathematics,Calculus.12.0,9-12	,9,12,,Calculus,,"Standard:
Students use differentiation to solve related rate problems in a variety of pure and applied contexts."
Mathematics,Calculus.13.0,9-12	,9,12,,Calculus,,"Standard:
Students know the definition of the definite integral by using Riemann sums. They use this definition to approximate integrals."
Mathematics,Calculus.14.0,9-12	,9,12,,Calculus,,"Standard:
Students apply the definition of the integral to model problems in physics, economics, and so forth, obtaining results in terms of integrals."
Mathematics,Calculus.15.0,9-12	,9,12,,Calculus,,"Standard:
Students demonstrate knowledge and proof of the fundamental theorem of calculus and use it to interpret integrals as antiderivatives."
Mathematics,Calculus.16.0,9-12	,9,12,,Calculus,,"Standard:
Students use definite integrals in problems involving area, velocity, acceleration, volume of a solid, area of a surface of revolution, length of a curve, and work."
Mathematics,Calculus.16.0,9-12	,9,12,,Calculus,,"Standard:
Students compute, by hand, the integrals of a wide variety of functions by using techniques of integration, such as substitution, integration by parts, and trigonometric substitution. They can also combine these techniques when appropriate."
Mathematics,Calculus.18.0,9-12	,9,12,,Calculus,,"Standard:
Students know the definitions and properties of inverse trigonometric functions and the expression of these functions as indefinite integrals."
Mathematics,Calculus.19.0,9-12	,9,12,,Calculus,,"Standard:
Students compute, by hand, the integrals of rational functions by combining the techniques in standard 17.0 with the algebraic techniques of partial fractions and completing the square."
Mathematics,Calculus.2.0,9-12	,9,12,,Calculus,,"Standard:
Students demonstrate knowledge of both the formal definition and the graphical interpretation of continuity of a function."
Mathematics,Calculus.20.0,9-12	,9,12,,Calculus,,"Standard:
Students compute the integrals of trigonometric functions by using the techniques noted above."
Mathematics,Calculus.21.0,9-12	,9,12,,Calculus,,"Standard:
Students understand the algorithms involved in Simpson's rule and Newton's method. They use calculators or computers or both to approximate integrals numerically."
Mathematics,Calculus.22.0,9-12	,9,12,,Calculus,,"Standard:
Students understand improper integrals as limits of definite integrals."
Mathematics,Calculus.23.0,9-12	,9,12,,Calculus,,"Standard:
Students demonstrate an understanding of the definitions of convergence and divergence of sequences and series of real numbers. By using such tests as the comparison test, ratio test, and alternate series test, they can determine whether a series converges."
Mathematics,Calculus.24.0,9-12	,9,12,,Calculus,,"Standard:
Students understand and can compute the radius (interval) of the convergence of power series."
Mathematics,Calculus.25.0,9-12	,9,12,,Calculus,,"Standard:
Students differentiate and integrate the terms of a power series in order to form new series from known ones."
Mathematics,Calculus.26.0,9-12	,9,12,,Calculus,,"Standard:
Students calculate Taylor polynomials and Taylor series of basic functions, including the remainder term."
Mathematics,Calculus.27.0,9-12	,9,12,,Calculus,,"Standard:
Students know the techniques of solution of selected elementary differential equations and their applications to a wide variety of situations, including growth-and-decay problems."
Mathematics,Calculus.3.0,9-12	,9,12,,Calculus,,"Standard:
Students demonstrate an understanding and the application of the intermediate value theorem and the extreme value theorem."
Mathematics,Calculus.4.0,9-12	,9,12,,Calculus,,"Standard:
Students demonstrate an understanding of the formal definition of the derivative of a function at a point and the notion of differentiability:"
Mathematics,Calculus.4.1,9-12	,9,12,,Calculus,,"Standard:
Students demonstrate an understanding of the derivative of a function as the slope of the tangent line to the graph of the function."
Mathematics,Calculus.4.2,9-12	,9,12,,Calculus,,"Standard:
Students demonstrate an understanding of the interpretation of the derivative as an instantaneous rate of change. Students can use derivatives to solve a variety of problems from physics, chemistry, economics, and so forth that involve the rate of change of a function."
Mathematics,Calculus.4.3,9-12	,9,12,,Calculus,,"Standard:
Students understand the relation between differentiability and continuity."
Mathematics,Calculus.4.4,9-12	,9,12,,Calculus,,"Standard:
Students derive derivative formulas and use them to find the derivatives of algebraic, trigonometric, inversetrigonometric, exponential, and logarithmic functions."
Mathematics,Calculus.5.0,9-12	,9,12,,Calculus,,"Standard:
Students know the chain rule and its proof and applications to the calculation of the derivative of a variety of composite functions."
Mathematics,Calculus.6.0,9-12	,9,12,,Calculus,,"Standard:
Students find the derivatives of parametrically defined functions and use implicit differentiation in a wide variety of problems in physics, chemistry, economics, and so forth."
Mathematics,Calculus.7.0,9-12	,9,12,,Calculus,,"Standard:
Students compute derivatives of higher orders."
Mathematics,Calculus.8.0,9-12	,9,12,,Calculus,,"Standard:
Students know and can apply Rolle's Theorem, the mean value theorem, and L'Hôpital's rule."
Mathematics,Calculus.9.0,9-12	,9,12,,Calculus,,"Standard:
Students use differentiation to sketch, by hand, graphs of functions. They can identify maxima, minima, inflection points, and intervals in which the function is increasing and decreasing."
Mathematics,F-BF.1.b,9-12	,9,12,Building Functions,Math III,Functions,"Cluster:
Build a function that models a relationship between two quantities. [Include all types of functions studied.]

Standard:
Write a function that describes a relationship between two quantities. * Combine standard function types using arithmetic operations. For example, build a function that models the temperature of a cooling body by adding a constant function to a decaying exponential, and relate these functions to the model. *"
Mathematics,F-BF.1.b,9-12	,9,12,Building Functions,Algebra II,Functions,"Cluster:
Build a function that models a relationship between two quantities. [Include all types of functions studied.]

Standard:
Write a function that describes a relationship between two quantities. * Combine standard function types using arithmetic operations. For example, build a function that models the temperature of a cooling body by adding a constant function to a decaying exponential, and relate these functions to the model. *"
Mathematics,F-BF.3,9-12	,9,12,Building Functions,Algebra II,Functions,"Cluster:
Build new functions from existing functions. [Include simple radical, rational, and exponential functions; emphasize common effect of each transformation across function types.]

Standard:
Identify the effect on the graph of replacing f(x) by f(x) + k, kf(x), f(kx), and f(x + k) for specific values of k (both positive and negative); find the value of k given the graphs. Experiment with cases and illustrate an explanation of the effects on the graph using technology. Include recognizing even and odd functions from their graphs and algebraic expressions for them."
Mathematics,F-BF.3,9-12	,9,12,Building Functions,Math III,Functions,"Cluster:
Build new functions from existing functions. [Include simple radical, rational, and exponential functions; emphasize common effect of each transformation across function types.]

Standard:
Identify the effect on the graph of replacing f(x) by f(x) + k, kf(x), f(kx), and f(x + k) for specific values of k (both positive and negative); find the value of k given the graphs. Experiment with cases and illustrate an explanation of the effects on the graph using technology. Include recognizing even and odd functions from their graphs and algebraic expressions for them."
Mathematics,F-BF.4.a,9-12	,9,12,Building Functions,Math III,Functions,"Cluster:
Build new functions from existing functions. [Include simple radical, rational, and exponential functions; emphasize common effect of each transformation across function types.]

Standard:
Find inverse functions. Solve an equation of the form f(x) = c for a simple function f that has an inverse and write an expression for the inverse. For example, f(x) =2x^3 or f(x) = (x + 1)/(x ? 1) for x ? 1."
Mathematics,F-BF.4.a,9-12	,9,12,Building Functions,Algebra II,Functions,"Cluster:
Build new functions from existing functions. [Include simple radical, rational, and exponential functions; emphasize common effect of each transformation across function types.]

Standard:
Find inverse functions. Solve an equation of the form f(x) = c for a simple function f that has an inverse and write an expression for the inverse. For example, f(x) =2x^3 or f(x) = (x + 1)/(x ? 1) for x ? 1."
Mathematics,F-IF.4,9-12	,9,12,Interpreting Functions,Algebra II,Functions,"Cluster:
Interpret functions that arise in applications in terms of the context. [Emphasize selection of appropriate models.]

Standard:
For a function that models a relationship between two quantities, interpret key features of graphs and tables in terms of the quantities, and sketch graphs showing key features given a verbal description of the relationship. Key features include: intercepts; intervals where the function is increasing, decreasing, positive, or negative; relative maximums and minimums; symmetries; end behavior; and periodicity. *"
Mathematics,F-IF.4,9-12	,9,12,Interpreting Functions,Math III,Functions,"Cluster:
Interpret functions that arise in applications in terms of the context. [Include rational, square root and cube root; emphasize selection of appropriate models.]

Standard:
For a function that models a relationship between two quantities, interpret key features of graphs and tables in terms of the quantities, and sketch graphs showing key features given a verbal description of the relationship. Key features include: intercepts; intervals where the function is increasing, decreasing, positive, or negative; relative maximums and minimums; symmetries; end behavior; and periodicity. *"
Mathematics,F-IF.5,9-12	,9,12,Interpreting Functions,Math III,Functions,"Cluster:
Interpret functions that arise in applications in terms of the context. [Include rational, square root and cube root; emphasize selection of appropriate models.]

Standard:
Relate the domain of a function to its graph and, where applicable, to the quantitative relationship it describes. *"
Mathematics,F-IF.5,9-12	,9,12,Interpreting Functions,Algebra II,Functions,"Cluster:
Interpret functions that arise in applications in terms of the context. [Emphasize selection of appropriate models.]

Standard:
Relate the domain of a function to its graph and, where applicable, to the quantitative relationship it describes. For example, if the function h gives the number of person-hours it takes to assemble n engines in a factory, then the positive integers would be an appropriate domain for the function.*"
Mathematics,F-IF.6,9-12	,9,12,Interpreting Functions,Algebra II,Functions,"Cluster:
Interpret functions that arise in applications in terms of the context. [Emphasize selection of appropriate models.]

Standard:
Calculate and interpret the average rate of change of a function (presented symbolically or as a table) over a specified interval. Estimate the rate of change from a graph. *"
Mathematics,F-IF.6,9-12	,9,12,Interpreting Functions,Math III,Functions,"Cluster:
Interpret functions that arise in applications in terms of the context. [Include rational, square root and cube root; emphasize selection of appropriate models.]

Standard:
Calculate and interpret the average rate of change of a function (presented symbolically or as a table) over a specified interval. Estimate the rate of change from a graph. *"
Mathematics,F-IF.7.b,9-12	,9,12,Interpreting Functions,Math III,Functions,"Cluster:
Analyze functions using different representations. [Include rational and radical; focus on using key features to guide selection of appropriate type of model function.]

Standard:
Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases. * Graph square root, cube root, and piecewise-defined functions, including step functions and absolute value functions. *"
Mathematics,F-IF.7.b,9-12	,9,12,Interpreting Functions,Algebra II,Functions,"Cluster:
Analyze functions using different representations. [Focus on using key features to guide selection of appropriate type of model function.]

Standard:
Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases. * Graph square root, cube root, and piecewise-defined functions, including step functions and absolute value functions. *"
Mathematics,F-IF.7.c,9-12	,9,12,Interpreting Functions,Algebra II,Functions,"Cluster:
Analyze functions using different representations. [Focus on using key features to guide selection of appropriate type of model function.]

Standard:
Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases. * Graph polynomial functions, identifying zeros when suitable factorizations are available, and showing end behavior. *"
Mathematics,F-IF.7.c,9-12	,9,12,Interpreting Functions,Math III,Functions,"Cluster:
Analyze functions using different representations. [Focus on using key features to guide selection of appropriate type of model function.]

Standard:
Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases. * Graph polynomial functions, identifying zeros when suitable factorizations are available, and showing end behavior. *"
Mathematics,F-IF.7.e,9-12	,9,12,Interpreting Functions,Math III,Functions,"Cluster:
Analyze functions using different representations. [Focus on using key features to guide selection of appropriate type of model function.]

Standard:
Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases. * Graph exponential and logarithmic functions, showing intercepts and end behavior, and trigonometric functions, showing period, midline, and amplitude. *"
Mathematics,F-IF.7.e,9-12	,9,12,Interpreting Functions,Algebra II,Functions,"Cluster:
Analyze functions using different representations. [Focus on using key features to guide selection of appropriate type of model function.]

Standard:
Graph functions expressed symbolically and show key features of the graph, by hand in simple cases and using technology for more complicated cases. * Graph exponential and logarithmic functions, showing intercepts and end behavior, and trigonometric functions, showing period, midline, and amplitude. *"
Mathematics,F-IF.8,9-12	,9,12,Interpreting Functions,Algebra II,Functions,"Cluster:
Analyze functions using different representations. [Focus on using key features to guide selection of appropriate type of model function.]

Standard:
Write a function defined by an expression in different but equivalent forms to reveal and explain different properties of the function."
Mathematics,F-IF.8,9-12	,9,12,Interpreting Functions,Math III,Functions,"Cluster:
Analyze functions using different representations. [Focus on using key features to guide selection of appropriate type of model function.]

Standard:
Write a function defined by an expression in different but equivalent forms to reveal and explain different properties of the function."
Mathematics,F-IF.9,9-12	,9,12,Interpreting Functions,Math III,Functions,"Cluster:
Analyze functions using different representations. [Focus on using key features to guide selection of appropriate type of model function.]

Standard:
Compare properties of two functions each represented in a different way (algebraically, graphically, numerically in tables, or by verbal descriptions)."
Mathematics,F-IF.9,9-12	,9,12,Interpreting Functions,Algebra II,Functions,"Cluster:
Analyze functions using different representations. [Focus on using key features to guide selection of appropriate type of model function.]

Standard:
Compare properties of two functions each represented in a different way (algebraically, graphically, numerically in tables, or by verbal descriptions)."
Mathematics,F-LE.4,9-12	,9,12,"Linear, Quadratic, and Exponential Models",Algebra II,Functions,"Cluster:
Construct and compare linear, quadratic, and exponential models and solve problems.

Standard:
For exponential models, express as a logarithm the solution to ab^ct = d where a, c, and d are numbers and the base b is 2, 10, or e; evaluate the logarithm using technology. * [Logarithms as solutions for exponentials]"
Mathematics,F-LE.4,9-12	,9,12,"Linear, Quadratic, and Exponential Models",Math III,Functions,"Cluster:
Construct and compare linear, quadratic, and exponential models and solve problems.

Standard:
For exponential models, express as a logarithm the solution to ab^ct = d where a, c, and d are numbers and the base b is 2, 10, or e; evaluate the logarithm using technology. * [Logarithms as solutions for exponentials]"
Mathematics,F-LE.4.1,9-12	,9,12,"Linear, Quadratic, and Exponential Models",Math III,Functions,"Cluster:
Construct and compare linear, quadratic, and exponential models and solve problems.

Standard:
Prove simple laws of logarithms. CA *"
Mathematics,F-LE.4.1,9-12	,9,12,"Linear, Quadratic, and Exponential Models",Algebra II,Functions,"Cluster:
Construct and compare linear, quadratic, and exponential models and solve problems.

Standard:
Prove simple laws of logarithms. CA *"
Mathematics,F-LE.4.2,9-12	,9,12,"Linear, Quadratic, and Exponential Models",Algebra II,Functions,"Cluster:
Construct and compare linear, quadratic, and exponential models and solve problems.

Standard:
Use the definition of logarithms to translate between logarithms in any base. CA *"
Mathematics,F-LE.4.2,9-12	,9,12,"Linear, Quadratic, and Exponential Models",Math III,Functions,"Cluster:
Construct and compare linear, quadratic, and exponential models and solve problems.

Standard:
Use the definition of logarithms to translate between logarithms in any base. CA *"
Mathematics,F-LE.4.3,9-12	,9,12,"Linear, Quadratic, and Exponential Models",Math III,Functions,"Cluster:
Construct and compare linear, quadratic, and exponential models and solve problems.

Standard:
Understand and use the properties of logarithms to simplify logarithmic numeric expressions and to identify their approximate values. CA *"
Mathematics,F-LE.4.3,9-12	,9,12,"Linear, Quadratic, and Exponential Models",Algebra II,Functions,"Cluster:
Construct and compare linear, quadratic, and exponential models and solve problems.

Standard:
Understand and use the properties of logarithms to simplify logarithmic numeric expressions and to identify their approximate values. CA *"
Mathematics,F-TF.1,9-12	,9,12,Trigonometric Functions,Algebra II,Functions,"Cluster:
Extend the domain of trigonometric functions using the unit circle.

Standard:
Understand radian measure of an angle as the length of the arc on the unit circle subtended by the angle."
Mathematics,F-TF.1,9-12	,9,12,Trigonometric Functions,Math III,Functions,"Cluster:
Extend the domain of trigonometric functions using the unit circle.

Standard:
Understand radian measure of an angle as the length of the arc on the unit circle subtended by the angle."
Mathematics,F-TF.2,9-12	,9,12,Trigonometric Functions,Math III,Functions,"Cluster:
Extend the domain of trigonometric functions using the unit circle.

Standard:
Explain how the unit circle in the coordinate plane enables the extension of trigonometric functions to all real numbers, interpreted as radian measures of angles traversed counterclockwise around the unit circle."
Mathematics,F-TF.2,9-12	,9,12,Trigonometric Functions,Algebra II,Functions,"Cluster:
Extend the domain of trigonometric functions using the unit circle.

Standard:
Explain how the unit circle in the coordinate plane enables the extension of trigonometric functions to all real numbers, interpreted as radian measures of angles traversed counterclockwise around the unit circle."
Mathematics,F-TF.2.1,9-12	,9,12,Trigonometric Functions,Algebra II,Functions,"Cluster:
Extend the domain of trigonometric functions using the unit circle.

Standard:
Graph all 6 basic trigonometric functions. CA"
Mathematics,F-TF.2.1,9-12	,9,12,Trigonometric Functions,Math III,Functions,"Cluster:
Extend the domain of trigonometric functions using the unit circle.

Standard:
Graph all 6 basic trigonometric functions. CA"
Mathematics,F-TF.5,9-12	,9,12,Trigonometric Functions,Math III,Functions,"Cluster:
Model periodic phenomena with trigonometric functions.

Standard:
Choose trigonometric functions to model periodic phenomena with specified amplitude, frequency, and midline. *"
Mathematics,F-TF.5,9-12	,9,12,Trigonometric Functions,Algebra II,Functions,"Cluster:
Model periodic phenomena with trigonometric functions.

Standard:
Choose trigonometric functions to model periodic phenomena with specified amplitude, frequency, and midline. *"
Mathematics,F-TF.8,9-12	,9,12,Trigonometric Functions,Algebra II,Functions,"Cluster:
Prove and apply trigonometric identities.

Standard:
Prove the Pythagorean identity sin^2(? ) + cos^2(? ) = 1 and use it to find sin(? ), cos(? ), or tan(? ) given sin(? ), cos(? ), or tan(? ) and the quadrant of the angle."
Mathematics,G-GMD.4,9-12	,9,12,Geometric Measurement and Dimension,Math III,Geometry,"Cluster:
Visualize relationships between two-dimensional and three-dimensional objects.

Standard:
Identify the shapes of two-dimensional cross-sections of three-dimensional objects, and identify three-dimensional objects generated by rotations of two-dimensional objects."
Mathematics,G-GPE.3.1,9-12	,9,12,Expressing Geometric Properties with Equations,Algebra II,Geometry,"Cluster:
Translate between the geometric description and the equation for a conic section.

Standard:
Given a quadratic equation of the form ax^2 + by^2 + cx + dy + e = 0, use the method for completing the square to put the equation into standard form; identify whether the graph of the equation is a circle, ellipse, parabola, or hyperbola and graph the equation. [In Algebra II, this standard addresses only circles and parabolas.] CA"
Mathematics,G-GPE.3.1,9-12	,9,12,Expressing Geometric Properties with Equations,Math III,Geometry,"Cluster:
Translate between the geometric description and the equation for a conic section.

Standard:
Given a quadratic equation of the form ax^2 + by^2 + cx + dy + e = 0, use the method for completing the square to put the equation into standard form; identify whether the graph of the equation is a circle, ellipse, parabola, or hyperbola and graph the equation. [In Algebra II, this standard addresses only circles and parabolas.] CA"
Mathematics,G-MG.1,9-12	,9,12,Modeling with Geometry,Math III,Geometry,"Cluster:
Apply geometric concepts in modeling situations.

Standard:
Use geometric shapes, their measures, and their properties to describe objects (e.g., modeling a tree trunk or a human torso as a cylinder). *"
Mathematics,G-MG.2,9-12	,9,12,Modeling with Geometry,Math III,Geometry,"Cluster:
Apply geometric concepts in modeling situations.

Standard:
Apply concepts of density based on area and volume in modeling situations (e.g., persons per square mile, BTUs per cubic foot). *"
Mathematics,G-MG.3,9-12	,9,12,Modeling with Geometry,Math III,Geometry,"Cluster:
Apply geometric concepts in modeling situations.

Standard:
Apply geometric methods to solve design problems (e.g., designing an object or structure to satisfy physical constraints or minimize cost; working with typographic grid systems based on ratios). *"
Mathematics,G-SRT.10,9-12	,9,12,"Similarity, Right Triangles, and Trigonometry",Math III,Geometry,"Cluster:
Apply trigonometry to general triangles.

Standard:
(+) Prove the Laws of Sines and Cosines and use them to solve problems."
Mathematics,G-SRT.11,9-12	,9,12,"Similarity, Right Triangles, and Trigonometry",Math III,Geometry,"Cluster:
Apply trigonometry to general triangles.

Standard:
(+) Understand and apply the Law of Sines and the Law of Cosines to find unknown measurements in right and non-right triangles (e.g., surveying problems, resultant forces)."
Mathematics,G-SRT.9,9-12	,9,12,"Similarity, Right Triangles, and Trigonometry",Math III,Geometry,"Cluster:
Apply trigonometry to general triangles.

Standard:
(+) Derive the formula A = 1/2 ab sin(C) for the area of a triangle by drawing an auxiliary line from a vertex perpendicular to the opposite side."
Mathematics,N-CN.1,9-12	,9,12,The Complex Number System,Algebra II,Number and Quantity,"Cluster:
Perform arithmetic operations with complex numbers.

Standard:
Know there is a complex number i such that i^2 = ?1, and every complex number has the form a + bi with a and b real."
Mathematics,N-CN.2,9-12	,9,12,The Complex Number System,Algebra II,Number and Quantity,"Cluster:
Perform arithmetic operations with complex numbers.

Standard:
Use the relation i^2 = ?1 and the commutative, associative, and distributive properties to add, subtract, and multiply complex numbers."
Mathematics,N-CN.7,9-12	,9,12,The Complex Number System,Algebra II,Number and Quantity,"Cluster:
Use complex numbers in polynomial identities and equations. [Polynomials with real coefficients]

Standard:
Solve quadratic equations with real coefficients that have complex solutions."
Mathematics,N-CN.8,9-12	,9,12,The Complex Number System,Algebra II,Number and Quantity,"Cluster:
Use complex numbers in polynomial identities and equations. [Polynomials with real coefficients]

Standard:
(+) Extend polynomial identities to the complex numbers. For example, rewrite x^2 + 4 as (x + 2i)(x - 2i)."
Mathematics,N-CN.8,9-12	,9,12,The Complex Number System,Math III,Number and Quantity,"Cluster:
Use complex numbers in polynomial identities and equations. [Polynomials with real coefficients; apply N.CN.9 to higher degree polynomials.]

Standard:
(+) Extend polynomial identities to the complex numbers."
Mathematics,N-CN.9,9-12	,9,12,The Complex Number System,Math III,Number and Quantity,"Cluster:
Use complex numbers in polynomial identities and equations. [Polynomials with real coefficients; apply N.CN.9 to higher degree polynomials.]

Standard:
(+) Know the Fundamental Theorem of Algebra; show that it is true for quadratic polynomials."
Mathematics,N-CN.9,9-12	,9,12,The Complex Number System,Algebra II,Number and Quantity,"Cluster:
Use complex numbers in polynomial identities and equations. [Polynomials with real coefficients]

Standard:
(+) Know the Fundamental Theorem of Algebra; show that it is true for quadratic polynomials."
Mathematics,S-IC.1,9-12	,9,12,Making Inferences and Justifying Conclusions,Algebra II,Statistics and Probability,"Cluster:
Understand and evaluate random processes underlying statistical experiments.

Standard:
Understand statistics as a process for making inferences about population parameters based on a random sample from that population. *"
Mathematics,S-IC.1,9-12	,9,12,Making Inferences and Justifying Conclusions,Math III,Statistics and Probability,"Cluster:
Understand and evaluate random processes underlying statistical experiments.

Standard:
Understand statistics as a process for making inferences about population parameters based on a random sample from that population. *"
Mathematics,S-IC.2,9-12	,9,12,Making Inferences and Justifying Conclusions,Math III,Statistics and Probability,"Cluster:
Understand and evaluate random processes underlying statistical experiments.

Standard:
Decide if a specified model is consistent with results from a given data-generating process, e.g., using simulation. For example, a model says a spinning coin falls heads up with probability 0.5. Would a result of 5 tails in a row cause you to question the model? *"
Mathematics,S-IC.2,9-12	,9,12,Making Inferences and Justifying Conclusions,Algebra II,Statistics and Probability,"Cluster:
Understand and evaluate random processes underlying statistical experiments.

Standard:
Decide if a specified model is consistent with results from a given data-generating process, e.g., using simulation. For example, a model says a spinning coin falls heads up with probability 0.5. Would a result of 5 tails in a row cause you to question the model? *"
Mathematics,S-IC.3,9-12	,9,12,Making Inferences and Justifying Conclusions,Algebra II,Statistics and Probability,"Cluster:
Make inferences and justify conclusions from sample surveys, experiments, and observational studies.

Standard:
Recognize the purposes of and differences among sample surveys, experiments, and observational studies; explain how randomization relates to each. *"
Mathematics,S-IC.3,9-12	,9,12,Making Inferences and Justifying Conclusions,Math III,Statistics and Probability,"Cluster:
Make inferences and justify conclusions from sample surveys, experiments, and observational studies.

Standard:
Recognize the purposes of and differences among sample surveys, experiments, and observational studies; explain how randomization relates to each. *"
Mathematics,S-IC.4,9-12	,9,12,Making Inferences and Justifying Conclusions,Math III,Statistics and Probability,"Cluster:
Make inferences and justify conclusions from sample surveys, experiments, and observational studies.

Standard:
Use data from a sample survey to estimate a population mean or proportion; develop a margin of error through the use of simulation models for random sampling. *"
Mathematics,S-IC.4,9-12	,9,12,Making Inferences and Justifying Conclusions,Algebra II,Statistics and Probability,"Cluster:
Make inferences and justify conclusions from sample surveys, experiments, and observational studies.

Standard:
Use data from a sample survey to estimate a population mean or proportion; develop a margin of error through the use of simulation models for random sampling. *"
Mathematics,S-IC.5,9-12	,9,12,Making Inferences and Justifying Conclusions,Algebra II,Statistics and Probability,"Cluster:
Make inferences and justify conclusions from sample surveys, experiments, and observational studies.

Standard:
Use data from a randomized experiment to compare two treatments; use simulations to decide if differences between parameters are significant. *"
Mathematics,S-IC.5,9-12	,9,12,Making Inferences and Justifying Conclusions,Math III,Statistics and Probability,"Cluster:
Make inferences and justify conclusions from sample surveys, experiments, and observational studies.

Standard:
Use data from a randomized experiment to compare two treatments; use simulations to decide if differences between parameters are significant. *"
Mathematics,S-IC.6,9-12	,9,12,Making Inferences and Justifying Conclusions,Math III,Statistics and Probability,"Cluster:
Make inferences and justify conclusions from sample surveys, experiments, and observational studies.

Standard:
Evaluate reports based on data. *"
Mathematics,S-IC.6,9-12	,9,12,Making Inferences and Justifying Conclusions,Algebra II,Statistics and Probability,"Cluster:
Make inferences and justify conclusions from sample surveys, experiments, and observational studies.

Standard:
Evaluate reports based on data. *"
Mathematics,S-ID.4,9-12	,9,12,Interpreting Categorical and Quantitative Data,Algebra II,Statistics and Probability,"Cluster:
Summarize, represent, and interpret data on a single count or measurement variable.

Standard:
Use the mean and standard deviation of a data set to fit it to a normal distribution and to estimate population percentages. Recognize that there are data sets for which such a procedure is not appropriate. Use calculators, spreadsheets, and tables to estimate areas under the normal curve. *"
Mathematics,S-ID.4,9-12	,9,12,Interpreting Categorical and Quantitative Data,Math III,Statistics and Probability,"Cluster:
Summarize, represent, and interpret data on a single count or measurement variable.

Standard:
Use the mean and standard deviation of a data set to fit it to a normal distribution and to estimate population percentages. Recognize that there are data sets for which such a procedure is not appropriate. Use calculators, spreadsheets, and tables to estimate areas under the normal curve. *"
Mathematics,S-MD.6,9-12	,9,12,Using Probability to Make Decisions,Math III,Statistics and Probability,"Cluster:
Use probability to evaluate outcomes of decisions. [Include more complex situations.]

Standard:
(+) Use probabilities to make fair decisions (e.g., drawing by lots, using a random number generator). *"
Mathematics,S-MD.6,9-12	,9,12,Using Probability to Make Decisions,Algebra II,Statistics and Probability,"Cluster:
Use probability to evaluate outcomes of decisions. [Include more complex situations.]

Standard:
(+) Use probabilities to make fair decisions (e.g., drawing by lots, using a random number generator). *"
Mathematics,S-MD.7,9-12	,9,12,Using Probability to Make Decisions,Algebra II,Statistics and Probability,"Cluster:
Use probability to evaluate outcomes of decisions. [Include more complex situations.]

Standard:
(+) Analyze decisions and strategies using probability concepts (e.g., product testing, medical testing, pulling a hockey goalie at the end of a game). *"
Mathematics,S-MD.7,9-12	,9,12,Using Probability to Make Decisions,Math III,Statistics and Probability,"Cluster:
Use probability to evaluate outcomes of decisions. [Include more complex situations.]

Standard:
(+) Analyze decisions and strategies using probability concepts (e.g., product testing, medical testing, pulling a hockey goalie at the end of a game). *"
Mathematics,S-CP.1,10-12	,10,12,Conditional Probability and the Rules of Probability,Statistics and Probability,Statistics and Probability,"Cluster:
Understand independence and conditional probability and use them to interpret data.

Standard:
Describe events as subsets of a sample space (the set of outcomes) using characteristics (or categories) of the outcomes, or as unions, intersections, or complements of other events (""or,"" ""and,"" ""not""). *"
Mathematics,S-CP.2,10-12	,10,12,Conditional Probability and the Rules of Probability,Statistics and Probability,Statistics and Probability,"Cluster:
Understand independence and conditional probability and use them to interpret data.

Standard:
Understand that two events A and B are independent if the probability of A and B occurring together is the product of their probabilities, and use this characterization to determine if they are independent. *"
